aspect_id,judge,score
25e8b6d7e3,J4,2
25e8b6d7e3,J5,1
25e8b6d7e3,J6,-1
25e8b6d7e3,J7,-3
25e8b6d7e3,J8,0
25e8b6d7e3,J9,1
09b2ff8387,J1,2
09b2ff8387,J2,3
09b2ff8387,J3,2
09b2ff8387,J4,3
09b2ff8387,J5,3
09b2ff8387,J6,-1
09b2ff8387,J7,2
09b2ff8387,J8,2
09b2ff8387,J9,2
07db001b87,J1,7.5
07db001b87,J2,7.75
07db001b87,J3,8.0
07db001b87,J4,6.5
07db001b87,J5,7.25
07db001b87,J6,7.5
07db001b87,J7,7.0
07db001b87,J8,7.75
07db001b87,J9,7.5
ab4cf63ec8,J1,7.0
ab4cf63ec8,J2,7.75
ab4cf63ec8,J3,7.5
ab4cf63ec8,J4,6.5
ab4cf63ec8,J5,7.5
ab4cf63ec8,J6,7.25
ab4cf63ec8,J7,6.75
ab4cf63ec8,J8,7.25
ab4cf63ec8,J9,7.25
d8c6e55d58,J1,7.25
d8c6e55d58,J2,8.0
d8c6e55d58,J3,7.75
d8c6e55d58,J4,7.25
d8c6e55d58,J5,7.75
d8c6e55d58,J6,7.75
d8c6e55d58,J7,7.5
d8c6e55d58,J8,7.75
d8c6e55d58,J9,7.5
f761f379a4,J1,-5
f761f379a4,J2,-4
f761f379a4,J3,-5
f761f379a4,J4,-5
f761f379a4,J5,-5
f761f379a4,J6,-3
f761f379a4,J7,-5
f761f379a4,J8,-4
f761f379a4,J9,-4
7966ff1a0d,J1,0
7966ff1a0d,J2,0
7966ff1a0d,J3,1
7966ff1a0d,J4,1
7966ff1a0d,J5,0
7966ff1a0d,J6,0
7966ff1a0d,J7,0
7966ff1a0d,J8,0
7966ff1a0d,J9,2
929e1495b9,J1,0
929e1495b9,J2,0
929e1495b9,J3,2
929e1495b9,J4,0
929e1495b9,J5,1
929e1495b9,J6,1
929e1495b9,J7,1
929e1495b9,J8,1
929e1495b9,J9,2
2303a1f544,J1,-1
2303a1f544,J2,0
2303a1f544,J3,-1
2303a1f544,J4,0
2303a1f544,J5,-2
2303a1f544,J6,0
2303a1f544,J7,-1
2303a1f544,J8,-1
2303a1f544,J9,1
5e27f37154,J1,-1
5e27f37154,J2,1
5e27f37154,J3,1
5e27f37154,J4,1
5e27f37154,J5,0
5e27f37154,J6,-1
5e27f37154,J7,-1
5e27f37154,J8,1
5e27f37154,J9,1
fc6fbadd3c,J1,-2
fc6fbadd3c,J2,0
fc6fbadd3c,J3,-3
fc6fbadd3c,J4,-3
fc6fbadd3c,J5,-1
fc6fbadd3c,J6,-1
fc6fbadd3c,J7,-2
fc6fbadd3c,J8,-3
fc6fbadd3c,J9,-2
d0d0adcaf0,J1,0
d0d0adcaf0,J2,0
d0d0adcaf0,J3,1
d0d0adcaf0,J4,0
d0d0adcaf0,J5,1
d0d0adcaf0,J6,0
d0d0adcaf0,J7,0
d0d0adcaf0,J8,0
d0d0adcaf0,J9,0
1da489a51f,J1,-4
1da489a51f,J2,-3
1da489a51f,J3,-4
1da489a51f,J4,-4
1da489a51f,J5,-4
1da489a51f,J6,-3
1da489a51f,J7,-3
1da489a51f,J8,-3
1da489a51f,J9,-2
aa1d2d4d54,J1,5.75
aa1d2d4d54,J2,6.25
aa1d2d4d54,J3,7.75
aa1d2d4d54,J4,5.75
aa1d2d4d54,J5,6.0
aa1d2d4d54,J6,6.25
aa1d2d4d54,J7,6.0
aa1d2d4d54,J8,5.5
aa1d2d4d54,J9,6.5
243f45cb55,J1,5.0
243f45cb55,J2,6.25
243f45cb55,J3,6.75
243f45cb55,J4,5.5
243f45cb55,J5,5.5
243f45cb55,J6,6.0
243f45cb55,J7,5.75
243f45cb55,J8,5.5
243f45cb55,J9,6.25
949db30a96,J1,6.0
949db30a96,J2,6.0
949db30a96,J3,7.0
949db30a96,J4,6.25
949db30a96,J5,6.25
949db30a96,J6,6.0
949db30a96,J7,6.5
949db30a96,J8,5.75
949db30a96,J9,6.5
7a7d965ad0,J1,2
7a7d965ad0,J2,1
7a7d965ad0,J3,2
7a7d965ad0,J4,3
7a7d965ad0,J5,2
7a7d965ad0,J6,2
7a7d965ad0,J7,2
7a7d965ad0,J8,2
7a7d965ad0,J9,3
656ee13014,J1,2
656ee13014,J2,1
656ee13014,J3,2
656ee13014,J4,2
656ee13014,J5,3
656ee13014,J6,2
656ee13014,J7,2
656ee13014,J8,1
656ee13014,J9,2
92bccb8fbf,J1,1
92bccb8fbf,J2,2
92bccb8fbf,J3,2
92bccb8fbf,J4,2
92bccb8fbf,J5,2
92bccb8fbf,J6,1
92bccb8fbf,J7,2
92bccb8fbf,J8,2
92bccb8fbf,J9,2
616fd34825,J1,3
616fd34825,J2,2
616fd34825,J3,2
616fd34825,J4,3
616fd34825,J5,3
616fd34825,J6,2
616fd34825,J7,2
616fd34825,J8,2
616fd34825,J9,2
418acc8a55,J1,2
418acc8a55,J2,2
418acc8a55,J3,3
418acc8a55,J4,3
418acc8a55,J5,3
418acc8a55,J6,3
418acc8a55,J7,3
418acc8a55,J8,3
418acc8a55,J9,3
eec0a7a811,J1,7.5
eec0a7a811,J2,7.0
eec0a7a811,J3,8.0
eec0a7a811,J4,7.75
eec0a7a811,J5,8.0
eec0a7a811,J6,7.25
eec0a7a811,J7,7.75
eec0a7a811,J8,7.25
eec0a7a811,J9,7.5
debd15d8c8,J1,7.25
debd15d8c8,J2,7.75
debd15d8c8,J3,8.25
debd15d8c8,J4,7.75
debd15d8c8,J5,7.75
debd15d8c8,J6,7.5
debd15d8c8,J7,7.75
debd15d8c8,J8,7.25
debd15d8c8,J9,7.5
d749b94fae,J1,7.5
d749b94fae,J2,7.75
d749b94fae,J3,8.0
d749b94fae,J4,7.75
d749b94fae,J5,7.75
d749b94fae,J6,7.5
d749b94fae,J7,7.75
d749b94fae,J8,7.75
d749b94fae,J9,7.75
272dd84613,J1,2
272dd84613,J2,0
272dd84613,J3,1
272dd84613,J4,2
272dd84613,J5,1
272dd84613,J6,2
272dd84613,J7,2
272dd84613,J8,2
272dd84613,J9,2
aecbfbb46e,J1,1
aecbfbb46e,J2,1
aecbfbb46e,J3,0
aecbfbb46e,J4,2
aecbfbb46e,J5,1
aecbfbb46e,J6,2
aecbfbb46e,J7,2
aecbfbb46e,J8,2
aecbfbb46e,J9,2
ac79918820,J1,1
ac79918820,J2,1
ac79918820,J3,-1
ac79918820,J4,1
ac79918820,J5,1
ac79918820,J6,1
ac79918820,J7,2
ac79918820,J8,2
ac79918820,J9,2
a04218ad5d,J1,1
a04218ad5d,J2,1
a04218ad5d,J3,1
a04218ad5d,J4,2
a04218ad5d,J5,0
a04218ad5d,J6,2
a04218ad5d,J7,2
a04218ad5d,J8,3
a04218ad5d,J9,2
5304989868,J1,2
5304989868,J2,2
5304989868,J3,2
5304989868,J4,2
5304989868,J5,2
5304989868,J6,3
5304989868,J7,3
5304989868,J8,3
5304989868,J9,3
3477238032,J1,7.0
3477238032,J2,7.5
3477238032,J3,7.25
3477238032,J4,7.5
3477238032,J5,7.0
3477238032,J6,7.0
3477238032,J7,7.5
3477238032,J8,7.5
3477238032,J9,7.5
30b4e1f2df,J1,6.75
30b4e1f2df,J2,7.75
30b4e1f2df,J3,7.5
30b4e1f2df,J4,7.5
30b4e1f2df,J5,7.25
30b4e1f2df,J6,7.5
30b4e1f2df,J7,7.75
30b4e1f2df,J8,7.75
30b4e1f2df,J9,7.5
dc89162b66,J1,7.25
dc89162b66,J2,7.5
dc89162b66,J3,7.25
dc89162b66,J4,7.25
dc89162b66,J5,7.25
dc89162b66,J6,7.25
dc89162b66,J7,7.5
dc89162b66,J8,7.25
dc89162b66,J9,7.5
56e4792237,J1,1
56e4792237,J2,2
56e4792237,J3,2
56e4792237,J4,3
56e4792237,J5,2
56e4792237,J6,0
56e4792237,J7,2
56e4792237,J8,3
56e4792237,J9,2
d33687f515,J1,2
d33687f515,J2,1
d33687f515,J3,2
d33687f515,J4,3
d33687f515,J5,2
d33687f515,J6,2
d33687f515,J7,2
d33687f515,J8,2
d33687f515,J9,2
47bd2ded14,J1,1
47bd2ded14,J2,1
47bd2ded14,J3,1
47bd2ded14,J4,1
47bd2ded14,J5,1
47bd2ded14,J6,1
47bd2ded14,J7,1
47bd2ded14,J8,2
47bd2ded14,J9,1
1b57847f0c,J1,2
1b57847f0c,J2,2
1b57847f0c,J3,1
1b57847f0c,J4,3
1b57847f0c,J5,2
1b57847f0c,J6,0
1b57847f0c,J7,2
1b57847f0c,J8,3
1b57847f0c,J9,1
82bf7e9562,J1,1
82bf7e9562,J2,2
82bf7e9562,J3,2
82bf7e9562,J4,3
82bf7e9562,J5,2
82bf7e9562,J6,2
82bf7e9562,J7,2
82bf7e9562,J8,3
82bf7e9562,J9,3
a11813ed8f,J1,6.75
a11813ed8f,J2,7.25
a11813ed8f,J3,7.5
a11813ed8f,J4,7.5
a11813ed8f,J5,7.5
a11813ed8f,J6,6.5
a11813ed8f,J7,7.5
a11813ed8f,J8,7.5
a11813ed8f,J9,7.5
e297e393d5,J1,6.5
e297e393d5,J2,8.0
e297e393d5,J3,7.25
e297e393d5,J4,7.25
e297e393d5,J5,7.25
e297e393d5,J6,6.75
e297e393d5,J7,7.5
e297e393d5,J8,7.75
e297e393d5,J9,7.25
bb39fe82a3,J1,7.0
bb39fe82a3,J2,7.5
bb39fe82a3,J3,7.5
bb39fe82a3,J4,7.5
bb39fe82a3,J5,7.25
bb39fe82a3,J6,6.75
bb39fe82a3,J7,7.25
bb39fe82a3,J8,7.0
bb39fe82a3,J9,7.25
1076754735,J1,1
1076754735,J2,2
1076754735,J3,3
1076754735,J4,3
1076754735,J5,2
1076754735,J6,2
1076754735,J7,2
1076754735,J8,3
1076754735,J9,3
5b7e225eb4,J1,2
5b7e225eb4,J2,0
5b7e225eb4,J3,2
5b7e225eb4,J4,2
5b7e225eb4,J5,2
5b7e225eb4,J6,2
5b7e225eb4,J7,2
5b7e225eb4,J8,2
5b7e225eb4,J9,3
49c484035e,J1,1
49c484035e,J2,0
49c484035e,J3,1
49c484035e,J4,2
49c484035e,J5,2
49c484035e,J6,2
49c484035e,J7,2
49c484035e,J8,2
49c484035e,J9,2
7faa1a5700,J1,-1
7faa1a5700,J2,1
7faa1a5700,J3,1
7faa1a5700,J4,-1
7faa1a5700,J5,1
7faa1a5700,J6,1
7faa1a5700,J7,1
7faa1a5700,J8,1
7faa1a5700,J9,1
0037016083,J1,0
0037016083,J2,0
0037016083,J3,2
0037016083,J4,2
0037016083,J5,2
0037016083,J6,1
0037016083,J7,2
0037016083,J8,2
0037016083,J9,3
4aac0bdec7,J1,6.75
4aac0bdec7,J2,6.75
4aac0bdec7,J3,8.0
4aac0bdec7,J4,7.25
4aac0bdec7,J5,7.5
4aac0bdec7,J6,7.5
4aac0bdec7,J7,7.75
4aac0bdec7,J8,7.5
4aac0bdec7,J9,7.75
ea6aee4114,J1,6.5
ea6aee4114,J2,6.75
ea6aee4114,J3,7.5
ea6aee4114,J4,7.5
ea6aee4114,J5,7.5
ea6aee4114,J6,7.25
ea6aee4114,J7,7.5
ea6aee4114,J8,7.5
ea6aee4114,J9,7.5
3995469f6f,J1,6.75
3995469f6f,J2,7.0
3995469f6f,J3,7.75
3995469f6f,J4,7.0
3995469f6f,J5,7.25
3995469f6f,J6,7.25
3995469f6f,J7,7.25
3995469f6f,J8,7.0
3995469f6f,J9,7.0
3258cbfae6,J1,1
3258cbfae6,J2,-1
3258cbfae6,J3,1
3258cbfae6,J4,1
3258cbfae6,J5,2
3258cbfae6,J6,0
3258cbfae6,J7,2
3258cbfae6,J8,1
3258cbfae6,J9,1
a5ea174eb5,J1,2
a5ea174eb5,J2,2
a5ea174eb5,J3,2
a5ea174eb5,J4,2
a5ea174eb5,J5,2
a5ea174eb5,J6,2
a5ea174eb5,J7,3
a5ea174eb5,J8,2
a5ea174eb5,J9,3
7646f6256d,J1,1
7646f6256d,J2,-1
7646f6256d,J3,0
7646f6256d,J4,0
7646f6256d,J5,2
7646f6256d,J6,0
7646f6256d,J7,2
7646f6256d,J8,2
7646f6256d,J9,1
89d7334498,J1,2
89d7334498,J2,2
89d7334498,J3,2
89d7334498,J4,2
89d7334498,J5,3
89d7334498,J6,2
89d7334498,J7,2
89d7334498,J8,2
89d7334498,J9,3
9d748571b5,J1,1
9d748571b5,J2,1
9d748571b5,J3,1
9d748571b5,J4,1
9d748571b5,J5,2
9d748571b5,J6,-1
9d748571b5,J7,2
9d748571b5,J8,2
9d748571b5,J9,2
3b55a8200c,J1,7.0
3b55a8200c,J2,6.5
3b55a8200c,J3,7.5
3b55a8200c,J4,7.0
3b55a8200c,J5,7.5
3b55a8200c,J6,6.25
3b55a8200c,J7,7.5
3b55a8200c,J8,7.25
3b55a8200c,J9,6.75
b8f012606f,J1,6.5
b8f012606f,J2,6.5
b8f012606f,J3,7.5
b8f012606f,J4,6.75
b8f012606f,J5,7.75
b8f012606f,J6,6.5
b8f012606f,J7,7.5
b8f012606f,J8,7.5
b8f012606f,J9,6.5
ea4790e409,J1,7.25
ea4790e409,J2,7.0
ea4790e409,J3,7.75
ea4790e409,J4,7.25
ea4790e409,J5,7.5
ea4790e409,J6,7.0
ea4790e409,J7,7.5
ea4790e409,J8,7.25
ea4790e409,J9,7.5
22af69c921,J1,1
22af69c921,J2,1
22af69c921,J3,1
22af69c921,J4,2
22af69c921,J5,1
22af69c921,J6,1
22af69c921,J7,2
22af69c921,J8,1
22af69c921,J9,1
9184ce404e,J1,0
9184ce404e,J2,1
9184ce404e,J3,1
9184ce404e,J4,2
9184ce404e,J5,1
9184ce404e,J6,2
9184ce404e,J7,1
9184ce404e,J8,2
9184ce404e,J9,2
2a0ead1d51,J1,0
2a0ead1d51,J2,1
2a0ead1d51,J3,0
2a0ead1d51,J4,2
2a0ead1d51,J5,1
2a0ead1d51,J6,1
2a0ead1d51,J7,1
2a0ead1d51,J8,1
2a0ead1d51,J9,1
38b291fb82,J1,1
38b291fb82,J2,1
38b291fb82,J3,2
38b291fb82,J4,2
38b291fb82,J5,2
38b291fb82,J6,0
38b291fb82,J7,1
38b291fb82,J8,1
38b291fb82,J9,1
cc792a16ce,J1,1
cc792a16ce,J2,2
cc792a16ce,J3,1
cc792a16ce,J4,2
cc792a16ce,J5,2
cc792a16ce,J6,2
cc792a16ce,J7,2
cc792a16ce,J8,1
cc792a16ce,J9,2
e5b6edc7de,J1,6.75
e5b6edc7de,J2,7.5
e5b6edc7de,J3,7.25
e5b6edc7de,J4,7.25
e5b6edc7de,J5,7.25
e5b6edc7de,J6,6.75
e5b6edc7de,J7,6.75
e5b6edc7de,J8,6.5
e5b6edc7de,J9,7.25
4c79500da4,J1,6.5
4c79500da4,J2,7.75
4c79500da4,J3,7.25
4c79500da4,J4,7.25
4c79500da4,J5,7.25
4c79500da4,J6,6.75
4c79500da4,J7,7.0
4c79500da4,J8,6.75
4c79500da4,J9,7.0
efb3ee5383,J1,6.75
efb3ee5383,J2,7.5
efb3ee5383,J3,7.0
efb3ee5383,J4,7.0
efb3ee5383,J5,7.0
efb3ee5383,J6,7.0
efb3ee5383,J7,6.5
efb3ee5383,J8,6.5
efb3ee5383,J9,6.75
5150e32abd,J1,3
5150e32abd,J2,2
5150e32abd,J3,3
5150e32abd,J4,3
5150e32abd,J5,3
5150e32abd,J6,3
5150e32abd,J7,3
5150e32abd,J8,3
5150e32abd,J9,3
17dec5ab5d,J1,3
17dec5ab5d,J2,2
17dec5ab5d,J3,3
17dec5ab5d,J4,3
17dec5ab5d,J5,3
17dec5ab5d,J6,2
17dec5ab5d,J7,2
17dec5ab5d,J8,3
17dec5ab5d,J9,3
8d5d2a8491,J1,2
8d5d2a8491,J2,1
8d5d2a8491,J3,2
8d5d2a8491,J4,2
8d5d2a8491,J5,3
8d5d2a8491,J6,2
8d5d2a8491,J7,3
8d5d2a8491,J8,3
8d5d2a8491,J9,2
3a281b5ece,J1,2
3a281b5ece,J2,3
3a281b5ece,J3,3
3a281b5ece,J4,2
3a281b5ece,J5,2
3a281b5ece,J6,2
3a281b5ece,J7,3
3a281b5ece,J8,3
3a281b5ece,J9,3
0d3dcb047f,J1,4
0d3dcb047f,J2,3
0d3dcb047f,J3,3
0d3dcb047f,J4,3
0d3dcb047f,J5,3
0d3dcb047f,J6,3
0d3dcb047f,J7,3
0d3dcb047f,J8,4
0d3dcb047f,J9,3
736b20cd4f,J1,1
736b20cd4f,J2,1
736b20cd4f,J3,3
736b20cd4f,J4,2
736b20cd4f,J5,2
736b20cd4f,J6,2
736b20cd4f,J7,2
736b20cd4f,J8,2
736b20cd4f,J9,2
cb02b78c31,J1,2
cb02b78c31,J2,3
cb02b78c31,J3,3
cb02b78c31,J4,3
cb02b78c31,J5,3
cb02b78c31,J6,3
cb02b78c31,J7,3
cb02b78c31,J8,3
cb02b78c31,J9,4
cead560f9d,J1,8.0
cead560f9d,J2,7.0
cead560f9d,J3,8.0
cead560f9d,J4,7.75
cead560f9d,J5,8.0
cead560f9d,J6,7.5
cead560f9d,J7,8.0
cead560f9d,J8,8.25
cead560f9d,J9,8.25
a37603b983,J1,7.5
a37603b983,J2,7.75
a37603b983,J3,8.25
a37603b983,J4,8.0
a37603b983,J5,8.0
a37603b983,J6,7.5
a37603b983,J7,8.5
a37603b983,J8,8.5
a37603b983,J9,7.75
6cca54cce6,J1,8.0
6cca54cce6,J2,7.5
6cca54cce6,J3,8.0
6cca54cce6,J4,7.75
6cca54cce6,J5,7.75
6cca54cce6,J6,7.75
6cca54cce6,J7,8.0
6cca54cce6,J8,8.0
6cca54cce6,J9,8.0
fed34a0bb1,J1,3
fed34a0bb1,J2,2
fed34a0bb1,J3,2
fed34a0bb1,J4,3
fed34a0bb1,J5,3
fed34a0bb1,J6,3
fed34a0bb1,J7,3
fed34a0bb1,J8,3
fed34a0bb1,J9,3
88871729c0,J1,3
88871729c0,J2,2
88871729c0,J3,2
88871729c0,J4,2
88871729c0,J5,3
88871729c0,J6,1
88871729c0,J7,3
88871729c0,J8,2
88871729c0,J9,2
05425e3976,J1,2
05425e3976,J2,2
05425e3976,J3,3
05425e3976,J4,2
05425e3976,J5,3
05425e3976,J6,2
05425e3976,J7,2
05425e3976,J8,3
05425e3976,J9,3
27fa5ffb1f,J1,3
27fa5ffb1f,J2,3
27fa5ffb1f,J3,2
27fa5ffb1f,J4,3
27fa5ffb1f,J5,3
27fa5ffb1f,J6,3
27fa5ffb1f,J7,3
27fa5ffb1f,J8,3
27fa5ffb1f,J9,3
ac3fc178ea,J1,2
ac3fc178ea,J2,2
ac3fc178ea,J3,2
ac3fc178ea,J4,3
ac3fc178ea,J5,2
ac3fc178ea,J6,2
ac3fc178ea,J7,2
ac3fc178ea,J8,2
ac3fc178ea,J9,2
066c9b8414,J1,1
066c9b8414,J2,1
066c9b8414,J3,2
066c9b8414,J4,3
066c9b8414,J5,2
066c9b8414,J6,2
066c9b8414,J7,2
066c9b8414,J8,3
066c9b8414,J9,3
0479c690ff,J1,2
0479c690ff,J2,2
0479c690ff,J3,2
0479c690ff,J4,3
0479c690ff,J5,3
0479c690ff,J6,3
0479c690ff,J7,3
0479c690ff,J8,4
0479c690ff,J9,3
0cf5c03923,J1,2
0cf5c03923,J2,2
0cf5c03923,J3,2
0cf5c03923,J4,3
0cf5c03923,J5,2
0cf5c03923,J6,3
0cf5c03923,J7,3
0cf5c03923,J8,3
0cf5c03923,J9,3
c9c6fe11e6,J1,7.5
c9c6fe11e6,J2,7.5
c9c6fe11e6,J3,7.75
c9c6fe11e6,J4,8.0
c9c6fe11e6,J5,8.0
c9c6fe11e6,J6,7.5
c9c6fe11e6,J7,7.75
c9c6fe11e6,J8,8.0
c9c6fe11e6,J9,7.75
1b9dce2c78,J1,7.75
1b9dce2c78,J2,7.75
1b9dce2c78,J3,7.75
1b9dce2c78,J4,7.75
1b9dce2c78,J5,7.75
1b9dce2c78,J6,7.5
1b9dce2c78,J7,8.25
1b9dce2c78,J8,8.25
1b9dce2c78,J9,7.5
d4283eefc4,J1,7.75
d4283eefc4,J2,7.75
d4283eefc4,J3,7.5
d4283eefc4,J4,7.75
d4283eefc4,J5,7.75
d4283eefc4,J6,7.25
d4283eefc4,J7,8.0
d4283eefc4,J8,7.5
d4283eefc4,J9,7.75
b5d052e9a7,J1,3
b5d052e9a7,J2,3
b5d052e9a7,J3,3
b5d052e9a7,J4,1
b5d052e9a7,J5,2
b5d052e9a7,J6,2
b5d052e9a7,J7,2
b5d052e9a7,J8,3
b5d052e9a7,J9,3
6419a72796,J1,2
6419a72796,J2,2
6419a72796,J3,2
6419a72796,J4,2
6419a72796,J5,2
6419a72796,J6,2
6419a72796,J7,2
6419a72796,J8,3
6419a72796,J9,2
47b148327c,J1,1
47b148327c,J2,3
47b148327c,J3,2
47b148327c,J4,2
47b148327c,J5,2
47b148327c,J6,2
47b148327c,J7,2
47b148327c,J8,2
47b148327c,J9,2
a7894a6b29,J1,3
a7894a6b29,J2,3
a7894a6b29,J3,3
a7894a6b29,J4,3
a7894a6b29,J5,3
a7894a6b29,J6,3
a7894a6b29,J7,3
a7894a6b29,J8,4
a7894a6b29,J9,3
3cd4b6fbd5,J1,2
3cd4b6fbd5,J2,1
3cd4b6fbd5,J3,1
3cd4b6fbd5,J4,2
3cd4b6fbd5,J5,2
3cd4b6fbd5,J6,2
3cd4b6fbd5,J7,2
3cd4b6fbd5,J8,2
3cd4b6fbd5,J9,2
93550af6f2,J1,3
93550af6f2,J2,4
93550af6f2,J3,4
93550af6f2,J4,2
93550af6f2,J5,2
93550af6f2,J6,3
93550af6f2,J7,2
93550af6f2,J8,2
93550af6f2,J9,3
f4ba7fc575,J1,2
f4ba7fc575,J2,2
f4ba7fc575,J3,3
f4ba7fc575,J4,1
f4ba7fc575,J5,2
f4ba7fc575,J6,2
f4ba7fc575,J7,2
f4ba7fc575,J8,2
f4ba7fc575,J9,2
d1826860a1,J1,7.0
d1826860a1,J2,7.75
d1826860a1,J3,8.0
d1826860a1,J4,7.5
d1826860a1,J5,7.75
d1826860a1,J6,7.25
d1826860a1,J7,7.75
d1826860a1,J8,7.75
d1826860a1,J9,7.5
b24c1655da,J1,7.5
b24c1655da,J2,8.0
b24c1655da,J3,7.75
b24c1655da,J4,7.5
b24c1655da,J5,7.5
b24c1655da,J6,7.5
b24c1655da,J7,7.5
b24c1655da,J8,8.0
b24c1655da,J9,7.5
d81f788ff5,J1,7.5
d81f788ff5,J2,8.0
d81f788ff5,J3,7.5
d81f788ff5,J4,7.5
d81f788ff5,J5,7.5
d81f788ff5,J6,7.25
d81f788ff5,J7,7.75
d81f788ff5,J8,7.5
d81f788ff5,J9,7.5
d4b27b13a6,J1,3
d4b27b13a6,J2,2
d4b27b13a6,J3,2
d4b27b13a6,J4,1
d4b27b13a6,J5,2
d4b27b13a6,J6,1
d4b27b13a6,J7,2
d4b27b13a6,J8,3
d4b27b13a6,J9,2
36535437dd,J1,2
36535437dd,J2,1
36535437dd,J3,2
36535437dd,J4,2
36535437dd,J5,3
36535437dd,J6,2
36535437dd,J7,2
36535437dd,J8,2
36535437dd,J9,2
ad5fc81b53,J1,1
ad5fc81b53,J2,1
ad5fc81b53,J3,1
ad5fc81b53,J4,1
ad5fc81b53,J5,2
ad5fc81b53,J6,2
ad5fc81b53,J7,3
ad5fc81b53,J8,3
ad5fc81b53,J9,2
cb646b5327,J1,1
cb646b5327,J2,1
cb646b5327,J3,2
cb646b5327,J4,2
cb646b5327,J5,3
cb646b5327,J6,2
cb646b5327,J7,2
cb646b5327,J8,3
cb646b5327,J9,2
7e3b443eb5,J1,1
7e3b443eb5,J2,1
7e3b443eb5,J3,2
7e3b443eb5,J4,1
7e3b443eb5,J5,2
7e3b443eb5,J6,2
7e3b443eb5,J7,2
7e3b443eb5,J8,2
7e3b443eb5,J9,2
98bad3ce37,J1,1
98bad3ce37,J2,1
98bad3ce37,J3,3
98bad3ce37,J4,1
98bad3ce37,J5,2
98bad3ce37,J6,1
98bad3ce37,J7,2
98bad3ce37,J8,2
98bad3ce37,J9,2
08d725d6e6,J1,1
08d725d6e6,J2,1
08d725d6e6,J3,2
08d725d6e6,J4,1
08d725d6e6,J5,2
08d725d6e6,J6,1
08d725d6e6,J7,2
08d725d6e6,J8,3
08d725d6e6,J9,2
fd5658ae3e,J1,2
fd5658ae3e,J2,1
fd5658ae3e,J3,2
fd5658ae3e,J4,1
fd5658ae3e,J5,2
fd5658ae3e,J6,2
fd5658ae3e,J7,2
fd5658ae3e,J8,2
fd5658ae3e,J9,2
059885866f,J1,7.0
059885866f,J2,7.0
059885866f,J3,7.5
059885866f,J4,7.0
059885866f,J5,7.75
059885866f,J6,6.25
059885866f,J7,7.25
059885866f,J8,7.25
059885866f,J9,6.5
e6c37fbfaf,J1,6.5
e6c37fbfaf,J2,7.0
e6c37fbfaf,J3,7.25
e6c37fbfaf,J4,7.0
e6c37fbfaf,J5,7.25
e6c37fbfaf,J6,6.5
e6c37fbfaf,J7,7.25
e6c37fbfaf,J8,7.5
e6c37fbfaf,J9,6.5
e834b0ab85,J1,7.5
e834b0ab85,J2,7.25
e834b0ab85,J3,7.5
e834b0ab85,J4,7.25
e834b0ab85,J5,7.5
e834b0ab85,J6,7.25
e834b0ab85,J7,7.5
e834b0ab85,J8,7.5
e834b0ab85,J9,6.25
8d6beaa907,J1,3
8d6beaa907,J2,2
8d6beaa907,J3,3
8d6beaa907,J4,2
8d6beaa907,J5,3
8d6beaa907,J6,3
8d6beaa907,J7,4
8d6beaa907,J8,3
8d6beaa907,J9,4
9112b22ca0,J1,2
9112b22ca0,J2,1
9112b22ca0,J3,2
9112b22ca0,J4,2
9112b22ca0,J5,2
9112b22ca0,J6,2
9112b22ca0,J7,2
9112b22ca0,J8,2
9112b22ca0,J9,2
58e97e5582,J1,-1
58e97e5582,J2,-1
58e97e5582,J3,-1
58e97e5582,J4,-1
58e97e5582,J5,-1
58e97e5582,J6,0
58e97e5582,J7,0
58e97e5582,J8,3
58e97e5582,J9,1
f611c64442,J1,1
f611c64442,J2,-1
f611c64442,J3,-1
f611c64442,J4,-1
f611c64442,J5,2
f611c64442,J6,1
f611c64442,J7,0
f611c64442,J8,0
f611c64442,J9,2
0cd8209395,J1,1
0cd8209395,J2,2
0cd8209395,J3,1
0cd8209395,J4,1
0cd8209395,J5,2
0cd8209395,J6,2
0cd8209395,J7,3
0cd8209395,J8,3
0cd8209395,J9,3
06bd598fa2,J1,1
06bd598fa2,J2,2
06bd598fa2,J3,2
06bd598fa2,J4,1
06bd598fa2,J5,3
06bd598fa2,J6,2
06bd598fa2,J7,3
06bd598fa2,J8,3
06bd598fa2,J9,2
97f1205044,J1,1
97f1205044,J2,1
97f1205044,J3,1
97f1205044,J4,2
97f1205044,J5,2
97f1205044,J6,2
97f1205044,J7,2
97f1205044,J8,2
97f1205044,J9,2
04ae250e3d,J1,2
04ae250e3d,J2,2
04ae250e3d,J3,2
04ae250e3d,J4,2
04ae250e3d,J5,3
04ae250e3d,J6,2
04ae250e3d,J7,3
04ae250e3d,J8,3
04ae250e3d,J9,2
152898d43b,J1,7.5
152898d43b,J2,7.25
152898d43b,J3,7.75
152898d43b,J4,7.25
152898d43b,J5,7.5
152898d43b,J6,7.0
152898d43b,J7,7.75
152898d43b,J8,7.5
152898d43b,J9,7.5
96d044db7e,J1,7.0
96d044db7e,J2,6.75
96d044db7e,J3,7.25
96d044db7e,J4,7.5
96d044db7e,J5,7.5
96d044db7e,J6,6.75
96d044db7e,J7,7.75
96d044db7e,J8,7.75
96d044db7e,J9,7.0
77012eae7c,J1,7.25
77012eae7c,J2,6.75
77012eae7c,J3,7.5
77012eae7c,J4,7.25
77012eae7c,J5,7.25
77012eae7c,J6,7.0
